311,20110105,20110117,20110112,16607,1,6,9,SO43727,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-05 00:00:00,2011-01-17 00:00:00,2011-01-12 00:00:00,Internet
314,20110106,20110118,20110113,16629,1,6,9,SO43731,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-06 00:00:00,2011-01-18 00:00:00,2011-01-13 00:00:00,Internet
350,20110106,20110118,20110113,11025,1,6,9,SO43732,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-01-06 00:00:00,2011-01-18 00:00:00,2011-01-13 00:00:00,Internet
310,20110107,20110119,20110114,16522,1,6,9,SO43735,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-07 00:00:00,2011-01-19 00:00:00,2011-01-14 00:00:00,Internet
346,20110107,20110119,20110114,11002,1,6,9,SO43736,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-01-07 00:00:00,2011-01-19 00:00:00,2011-01-14 00:00:00,Internet
312,20110108,20110120,20110115,16527,1,6,9,SO43740,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-08 00:00:00,2011-01-20 00:00:00,2011-01-15 00:00:00,Internet
347,20110109,20110121,20110116,11007,1,6,9,SO43743,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-01-09 00:00:00,2011-01-21 00:00:00,2011-01-16 00:00:00,Internet
313,20110109,20110121,20110116,16631,1,6,9,SO43744,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-09 00:00:00,2011-01-21 00:00:00,2011-01-16 00:00:00,Internet
311,20110110,20110122,20110117,16514,1,6,9,SO43745,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-10 00:00:00,2011-01-22 00:00:00,2011-01-17 00:00:00,Internet
312,20110110,20110122,20110117,16616,1,6,9,SO43746,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-10 00:00:00,2011-01-22 00:00:00,2011-01-17 00:00:00,Internet
310,20110111,20110123,20110118,16482,1,6,9,SO43753,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-11 00:00:00,2011-01-23 00:00:00,2011-01-18 00:00:00,Internet
350,20110112,20110124,20110119,11017,1,6,9,SO43757,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-01-12 00:00:00,2011-01-24 00:00:00,2011-01-19 00:00:00,Internet
314,20110113,20110125,20110120,16352,1,6,9,SO43760,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-13 00:00:00,2011-01-25 00:00:00,2011-01-20 00:00:00,Internet
310,20110113,20110125,20110120,16493,1,6,9,SO43761,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-13 00:00:00,2011-01-25 00:00:00,2011-01-20 00:00:00,Internet
313,20110114,20110126,20110121,16525,1,6,9,SO43763,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-14 00:00:00,2011-01-26 00:00:00,2011-01-21 00:00:00,Internet
310,20110114,20110126,20110121,16612,1,6,9,SO43764,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-14 00:00:00,2011-01-26 00:00:00,2011-01-21 00:00:00,Internet
346,20110114,20110126,20110121,11010,1,6,9,SO43765,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-01-14 00:00:00,2011-01-26 00:00:00,2011-01-21 00:00:00,Internet
313,20110115,20110127,20110122,16518,1,6,9,SO43766,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-15 00:00:00,2011-01-27 00:00:00,2011-01-22 00:00:00,Internet
350,20110115,20110127,20110122,11001,1,6,9,SO43767,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-01-15 00:00:00,2011-01-27 00:00:00,2011-01-22 00:00:00,Internet
312,20110116,20110128,20110123,16524,1,6,9,SO43772,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-16 00:00:00,2011-01-28 00:00:00,2011-01-23 00:00:00,Internet
314,20110116,20110128,20110123,16526,1,6,9,SO43773,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-16 00:00:00,2011-01-28 00:00:00,2011-01-23 00:00:00,Internet
313,20110116,20110128,20110123,16348,1,6,9,SO43774,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-16 00:00:00,2011-01-28 00:00:00,2011-01-23 00:00:00,Internet
347,20110116,20110128,20110123,11027,1,6,9,SO43775,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-01-16 00:00:00,2011-01-28 00:00:00,2011-01-23 00:00:00,Internet
311,20110117,20110129,20110124,16515,1,6,9,SO43777,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-17 00:00:00,2011-01-29 00:00:00,2011-01-24 00:00:00,Internet
345,20110117,20110129,20110124,11018,1,6,9,SO43778,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-01-17 00:00:00,2011-01-29 00:00:00,2011-01-24 00:00:00,Internet
326,20110117,20110129,20110124,25252,1,6,9,SO43779,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,2011-01-17 00:00:00,2011-01-29 00:00:00,2011-01-24 00:00:00,Internet
312,20110118,20110130,20110125,16495,1,6,9,SO43781,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-18 00:00:00,2011-01-30 00:00:00,2011-01-25 00:00:00,Internet
312,20110118,20110130,20110125,16516,1,6,9,SO43782,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-18 00:00:00,2011-01-30 00:00:00,2011-01-25 00:00:00,Internet
312,20110118,20110130,20110125,16620,1,6,9,SO43783,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-18 00:00:00,2011-01-30 00:00:00,2011-01-25 00:00:00,Internet
314,20110119,20110131,20110126,16484,1,6,9,SO43791,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-19 00:00:00,2011-01-31 00:00:00,2011-01-26 00:00:00,Internet
312,20110119,20110131,20110126,16623,1,6,9,SO43792,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-19 00:00:00,2011-01-31 00:00:00,2011-01-26 00:00:00,Internet
344,20110119,20110131,20110126,11000,1,6,9,SO43793,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-01-19 00:00:00,2011-01-31 00:00:00,2011-01-26 00:00:00,Internet
347,20110119,20110131,20110126,11029,1,6,9,SO43794,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-01-19 00:00:00,2011-01-31 00:00:00,2011-01-26 00:00:00,Internet
312,20110120,20110201,20110127,16345,1,6,9,SO43797,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-20 00:00:00,2011-02-01 00:00:00,2011-01-27 00:00:00,Internet
310,20110120,20110201,20110127,16521,1,6,9,SO43798,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-20 00:00:00,2011-02-01 00:00:00,2011-01-27 00:00:00,Internet
312,20110120,20110201,20110127,16636,1,6,9,SO43799,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-20 00:00:00,2011-02-01 00:00:00,2011-01-27 00:00:00,Internet
312,20110122,20110203,20110129,16523,1,6,9,SO43806,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-22 00:00:00,2011-02-03 00:00:00,2011-01-29 00:00:00,Internet
310,20110123,20110204,20110130,16350,1,6,9,SO43809,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-23 00:00:00,2011-02-04 00:00:00,2011-01-30 00:00:00,Internet
345,20110123,20110204,20110130,11004,1,6,9,SO43810,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-01-23 00:00:00,2011-02-04 00:00:00,2011-01-30 00:00:00,Internet
346,20110123,20110204,20110130,11026,1,6,9,SO43811,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-01-23 00:00:00,2011-02-04 00:00:00,2011-01-30 00:00:00,Internet
311,20110124,20110205,20110131,16494,1,6,9,SO43815,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-24 00:00:00,2011-02-05 00:00:00,2011-01-31 00:00:00,Internet
314,20110124,20110205,20110131,16496,1,6,9,SO43816,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-24 00:00:00,2011-02-05 00:00:00,2011-01-31 00:00:00,Internet
310,20110124,20110205,20110131,16519,1,6,9,SO43817,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-24 00:00:00,2011-02-05 00:00:00,2011-01-31 00:00:00,Internet
312,20110124,20110205,20110131,16528,1,6,9,SO43818,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-24 00:00:00,2011-02-05 00:00:00,2011-01-31 00:00:00,Internet
346,20110124,20110205,20110131,11006,1,6,9,SO43819,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-01-24 00:00:00,2011-02-05 00:00:00,2011-01-31 00:00:00,Internet
313,20110125,20110206,20110201,16349,1,6,9,SO43825,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-25 00:00:00,2011-02-06 00:00:00,2011-02-01 00:00:00,Internet
348,20110125,20110206,20110201,11008,1,6,9,SO43826,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-01-25 00:00:00,2011-02-06 00:00:00,2011-02-01 00:00:00,Internet
338,20110125,20110206,20110201,25250,1,6,9,SO43827,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,2011-01-25 00:00:00,2011-02-06 00:00:00,2011-02-01 00:00:00,Internet
311,20110126,20110207,20110202,16347,1,6,9,SO43830,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-26 00:00:00,2011-02-07 00:00:00,2011-02-02 00:00:00,Internet
349,20110126,20110207,20110202,11028,1,6,9,SO43831,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-01-26 00:00:00,2011-02-07 00:00:00,2011-02-02 00:00:00,Internet
350,20110127,20110208,20110203,11009,1,6,9,SO43837,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-01-27 00:00:00,2011-02-08 00:00:00,2011-02-03 00:00:00,Internet
312,20110128,20110209,20110204,16630,1,6,9,SO43842,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-28 00:00:00,2011-02-09 00:00:00,2011-02-04 00:00:00,Internet
313,20110129,20110210,20110205,16743,1,6,9,SO43921,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-29 00:00:00,2011-02-10 00:00:00,2011-02-05 00:00:00,Internet
314,20110130,20110211,20110206,16661,1,6,9,SO43925,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-30 00:00:00,2011-02-11 00:00:00,2011-02-06 00:00:00,Internet
351,20110131,20110212,20110207,11055,1,6,9,SO43926,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-01-31 00:00:00,2011-02-12 00:00:00,2011-02-07 00:00:00,Internet
314,20110131,20110212,20110207,16662,1,6,9,SO43927,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-31 00:00:00,2011-02-12 00:00:00,2011-02-07 00:00:00,Internet
313,20110131,20110212,20110207,16740,1,6,9,SO43928,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-01-31 00:00:00,2011-02-12 00:00:00,2011-02-07 00:00:00,Internet
322,20110131,20110212,20110207,25270,1,6,9,SO43929,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,2011-01-31 00:00:00,2011-02-12 00:00:00,2011-02-07 00:00:00,Internet
314,20110201,20110213,20110208,16741,1,6,9,SO43932,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-01 00:00:00,2011-02-13 00:00:00,2011-02-08 00:00:00,Internet
347,20110201,20110213,20110208,11031,1,6,9,SO43933,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-02-01 00:00:00,2011-02-13 00:00:00,2011-02-08 00:00:00,Internet
346,20110201,20110213,20110208,11034,1,6,9,SO43934,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-02-01 00:00:00,2011-02-13 00:00:00,2011-02-08 00:00:00,Internet
312,20110202,20110214,20110209,17047,1,6,9,SO43937,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-02 00:00:00,2011-02-14 00:00:00,2011-02-09 00:00:00,Internet
310,20110202,20110214,20110209,16686,1,6,9,SO43938,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-02 00:00:00,2011-02-14 00:00:00,2011-02-09 00:00:00,Internet
312,20110202,20110214,20110209,16659,1,6,9,SO43939,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-02 00:00:00,2011-02-14 00:00:00,2011-02-09 00:00:00,Internet
336,20110202,20110214,20110209,25294,1,6,9,SO43940,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,2011-02-02 00:00:00,2011-02-14 00:00:00,2011-02-09 00:00:00,Internet
310,20110203,20110215,20110210,17051,1,6,9,SO43942,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-03 00:00:00,2011-02-15 00:00:00,2011-02-10 00:00:00,Internet
344,20110203,20110215,20110210,11054,1,6,9,SO43944,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-02-03 00:00:00,2011-02-15 00:00:00,2011-02-10 00:00:00,Internet
310,20110203,20110215,20110210,16675,1,6,9,SO43945,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-03 00:00:00,2011-02-15 00:00:00,2011-02-10 00:00:00,Internet
313,20110203,20110215,20110210,16687,1,6,9,SO43946,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-03 00:00:00,2011-02-15 00:00:00,2011-02-10 00:00:00,Internet
310,20110203,20110215,20110210,16712,1,6,9,SO43947,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-03 00:00:00,2011-02-15 00:00:00,2011-02-10 00:00:00,Internet
345,20110203,20110215,20110210,11047,1,6,9,SO43948,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-02-03 00:00:00,2011-02-15 00:00:00,2011-02-10 00:00:00,Internet
311,20110204,20110216,20110211,16696,1,6,9,SO43951,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-04 00:00:00,2011-02-16 00:00:00,2011-02-11 00:00:00,Internet
312,20110204,20110216,20110211,16639,1,6,9,SO43952,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-04 00:00:00,2011-02-16 00:00:00,2011-02-11 00:00:00,Internet
344,20110205,20110217,20110212,11030,1,6,9,SO43956,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-02-05 00:00:00,2011-02-17 00:00:00,2011-02-12 00:00:00,Internet
312,20110206,20110218,20110213,16658,1,6,9,SO43958,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-06 00:00:00,2011-02-18 00:00:00,2011-02-13 00:00:00,Internet
348,20110206,20110218,20110213,11035,1,6,9,SO43959,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-06 00:00:00,2011-02-18 00:00:00,2011-02-13 00:00:00,Internet
349,20110206,20110218,20110213,11046,1,6,9,SO43960,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-06 00:00:00,2011-02-18 00:00:00,2011-02-13 00:00:00,Internet
314,20110207,20110219,20110214,16685,1,6,9,SO43963,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-07 00:00:00,2011-02-19 00:00:00,2011-02-14 00:00:00,Internet
312,20110207,20110219,20110214,16745,1,6,9,SO43964,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-07 00:00:00,2011-02-19 00:00:00,2011-02-14 00:00:00,Internet
351,20110207,20110219,20110214,11038,1,6,9,SO43965,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-07 00:00:00,2011-02-19 00:00:00,2011-02-14 00:00:00,Internet
347,20110207,20110219,20110214,11039,1,6,9,SO43966,1,1,1,3399.99,3399.99,0,0,1912.1544,1912.1544,3399.99,271.9992,84.9998,,,2011-02-07 00:00:00,2011-02-19 00:00:00,2011-02-14 00:00:00,Internet
311,20110208,20110220,20110215,16684,1,6,9,SO43970,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-08 00:00:00,2011-02-20 00:00:00,2011-02-15 00:00:00,Internet
314,20110208,20110220,20110215,16657,1,6,9,SO43971,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-08 00:00:00,2011-02-20 00:00:00,2011-02-15 00:00:00,Internet
312,20110209,20110221,20110216,16703,1,6,9,SO43977,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-09 00:00:00,2011-02-21 00:00:00,2011-02-16 00:00:00,Internet
351,20110210,20110222,20110217,11048,1,6,9,SO43980,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-10 00:00:00,2011-02-22 00:00:00,2011-02-17 00:00:00,Internet
314,20110210,20110222,20110217,16664,1,6,9,SO43981,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-10 00:00:00,2011-02-22 00:00:00,2011-02-17 00:00:00,Internet
342,20110210,20110222,20110217,25271,1,6,9,SO43982,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,2011-02-10 00:00:00,2011-02-22 00:00:00,2011-02-17 00:00:00,Internet
310,20110212,20110224,20110219,16660,1,6,9,SO43991,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-12 00:00:00,2011-02-24 00:00:00,2011-02-19 00:00:00,Internet
311,20110212,20110224,20110219,16638,1,6,9,SO43992,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-12 00:00:00,2011-02-24 00:00:00,2011-02-19 00:00:00,Internet
314,20110214,20110226,20110221,16929,1,6,9,SO43993,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-14 00:00:00,2011-02-26 00:00:00,2011-02-21 00:00:00,Internet
348,20110215,20110227,20110222,11033,1,6,9,SO43998,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-15 00:00:00,2011-02-27 00:00:00,2011-02-22 00:00:00,Internet
310,20110216,20110228,20110223,16744,1,6,9,SO44006,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-16 00:00:00,2011-02-28 00:00:00,2011-02-23 00:00:00,Internet
320,20110216,20110228,20110223,25555,1,6,9,SO44007,1,1,1,699.0982,699.0982,0,0,413.1463,413.1463,699.0982,55.9279,17.4775,,,2011-02-16 00:00:00,2011-02-28 00:00:00,2011-02-23 00:00:00,Internet
349,20110217,20110301,20110224,11052,1,6,9,SO44012,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-17 00:00:00,2011-03-01 00:00:00,2011-02-24 00:00:00,Internet
312,20110217,20110301,20110224,16928,1,6,9,SO44013,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-17 00:00:00,2011-03-01 00:00:00,2011-02-24 00:00:00,Internet
310,20110218,20110302,20110225,16701,1,6,9,SO44019,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-18 00:00:00,2011-03-02 00:00:00,2011-02-25 00:00:00,Internet
311,20110218,20110302,20110225,16931,1,6,9,SO44020,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-18 00:00:00,2011-03-02 00:00:00,2011-02-25 00:00:00,Internet
348,20110218,20110302,20110225,11032,1,6,9,SO44021,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-18 00:00:00,2011-03-02 00:00:00,2011-02-25 00:00:00,Internet
314,20110219,20110303,20110226,16663,1,6,9,SO44024,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-19 00:00:00,2011-03-03 00:00:00,2011-02-26 00:00:00,Internet
314,20110219,20110303,20110226,16708,1,6,9,SO44025,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-19 00:00:00,2011-03-03 00:00:00,2011-02-26 00:00:00,Internet
310,20110219,20110303,20110226,17045,1,6,9,SO44026,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-19 00:00:00,2011-03-03 00:00:00,2011-02-26 00:00:00,Internet
312,20110220,20110304,20110227,17048,1,6,9,SO44028,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-20 00:00:00,2011-03-04 00:00:00,2011-02-27 00:00:00,Internet
350,20110220,20110304,20110227,11050,1,6,9,SO44029,1,1,1,3374.99,3374.99,0,0,1898.0944,1898.0944,3374.99,269.9992,84.3748,,,2011-02-20 00:00:00,2011-03-04 00:00:00,2011-02-27 00:00:00,Internet
314,20110221,20110305,20110228,16693,1,6,9,SO44033,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-21 00:00:00,2011-03-05 00:00:00,2011-02-28 00:00:00,Internet
313,20110221,20110305,20110228,16702,1,6,9,SO44034,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-21 00:00:00,2011-03-05 00:00:00,2011-02-28 00:00:00,Internet
312,20110221,20110305,20110228,16707,1,6,9,SO44035,1,1,1,3578.27,3578.27,0,0,2171.2942,2171.2942,3578.27,286.2616,89.4568,,,2011-02-21 00:00:00,2011-03-05 00:00:00,2011-02-28 00:00:00,Internet
